log_type,participant_id,keyboard_type,content,sentence_time_in_s,words_per_minute,word_time_in_s
key_pressed,4,normal,Als ihr Mann für sie das Brüten üb,,75.2672929741745,
key_pressed,4,normal,Als ihr Mann für sie das Brüten übe,,76.09346891293559,
key_pressed,4,normal,Als ihr Mann für sie das Brüten über,,76.7214665327413,
key_pressed,4,normal,Als ihr Mann für sie das Brüten übern,,77.15629141477409,
key_pressed,4,normal,Als ihr Mann für sie das Brüten überni,,77.5229216928609,
key_pressed,4,normal,Als ihr Mann für sie das Brüten übernim,,77.2987829858753,
key_pressed,4,normal,Als ihr Mann für sie das Brüten übernimm,,77.49317932685709,
key_pressed,4,normal,Als ihr Mann für sie das Brüten übernimmt,,78.09092277982721,
word_finished,4,normal,"Als ihr Mann für sie das Brüten übernimmt,",,77.4773170358362,0.9520700000000001
word_finished,4,normal,"Als ihr Mann für sie das Brüten übernimmt,",,77.19681220052729,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, b",,77.16750166425459,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, be",,77.5577619729577,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, bes",,77.8326478727343,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, besc",,78.29763093003679,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, besch",,79.1665849154584,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschl",,79.5936709085728,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschli",,80.0709286530018,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschlie",,80.5324402285712,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließ",,80.98262247892642,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt",,81.1270392546865,
word_finished,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt",,80.5989088676984,0.8566549999999999
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt d",,80.9524099800667,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt di",,81.4498592081005,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die",,81.8907646245064,
word_finished,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die",,81.5746335519507,0.20036199999999998
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die E",,81.62726806347371,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die En",,81.9744536508665,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Ent",,82.1753943524027,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Ente",,82.6083126084186,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Enten",,83.3339184711868,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenm",,83.06393968462629,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmu",,82.9608860463096,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmut",,83.484237076382,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutt",,83.46453593348059,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutte",,83.72644367523841,
key_pressed,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter",,84.06387541033129,
word_finished,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter,",,83.4292612925525,1.165409
sentence_finished,4,normal,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter,",7.960160000000001,82.1729436595335,
key_pressed,4,normal,i,,81.6812871960372,
key_pressed,4,normal,in,,82.17151935139279,
word_finished,4,normal,in,,81.66840212021171,0.149265
key_pressed,4,normal,in d,,82.07708074208459,
key_pressed,4,normal,in di,,82.2808921552575,
key_pressed,4,normal,in die,,82.276646398462,
word_finished,4,normal,in die,,81.84937998757,0.333534
key_pressed,4,normal,in die W,,81.6733208625824,
key_pressed,4,normal,in die We,,82.0070169078432,
key_pressed,4,normal,in die Wel,,82.324522608471,
key_pressed,4,normal,in die Welt,,82.2724862131555,
word_finished,4,normal,in die Welt,,82.09479864296,0.361607
key_pressed,4,normal,in die Welt a,,82.21336475193759,
key_pressed,4,normal,in die Welt au,,82.8152863086982,
key_pressed,4,normal,in die Welt aus,,82.9888059883083,
key_pressed,4,normal,in die Welt ausz,,83.29276949986891,
key_pressed,4,normal,in die Welt auszu,,83.1995994317468,
key_pressed,4,normal,in die Welt auszuz,,83.24925075674321,
key_pressed,4,normal,in die Welt auszuzi,,83.7519685451535,
key_pressed,4,normal,in die Welt auszuzie,,83.9121528869525,
key_pressed,4,normal,in die Welt auszuzieh,,84.40220687091958,
key_pressed,4,normal,in die Welt auszuziehe,,84.39417731546891,
key_pressed,4,normal,in die Welt auszuziehen,,84.88054861615741,
word_finished,4,normal,in die Welt auszuziehen,,84.0860149191062,1.082484
key_pressed,4,normal,in die Welt auszuziehen u,,84.37711449860251,
key_pressed,4,normal,in die Welt auszuziehen un,,84.3130507849777,
key_pressed,4,normal,in die Welt auszuziehen und,,84.9460946241198,
word_finished,4,normal,in die Welt auszuziehen und,,84.3990236900613,0.280043
key_pressed,4,normal,in die Welt auszuziehen und e,,84.45511524399001,
key_pressed,4,normal,in die Welt auszuziehen und et,,84.7715896074235,
key_pressed,4,normal,in die Welt auszuziehen und etw,,85.0785922212713,
key_pressed,4,normal,in die Welt auszuziehen und etwa,,85.37677476392109,
key_pressed,4,normal,in die Welt auszuziehen und etwas,,85.5110491998855,
word_finished,4,normal,in die Welt auszuziehen und etwas,,85.38759944814821,0.375944
key_pressed,4,normal,in die Welt auszuziehen und etwas z,,85.6169319240939,
key_pressed,4,normal,in die Welt auszuziehen und etwas zu,,85.75485884648141,
word_finished,4,normal,in die Welt auszuziehen und etwas zu,,85.44301383278321,0.176084
key_pressed,4,normal,in die Welt auszuziehen und etwas zu w,,85.77355051001209,
key_pressed,4,normal,in die Welt auszuziehen und etwas zu we,,86.1399188198562,
key_pressed,4,normal,in die Welt auszuziehen und etwas zu wer,,86.4986454692088,
key_pressed,4,normal,in die Welt auszuziehen und etwas zu werd,,86.66518372907841,
key_pressed,4,normal,in die Welt auszuziehen und etwas zu werde,,86.7531284105237,
key_pressed,4,normal,in die Welt auszuziehen und etwas zu werden,,87.2644143155729,
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden,",,86.6910138525016,0.5040560000000001
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden,",,86.46544490920229,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, w",,86.8164064731096,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, wo",,86.17975746829599,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, wom",,86.08451746041109,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womi",,86.2231881943126,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit",,86.7477050641347,
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden, womit",,86.2741138509731,0.671918
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit s",,86.5050592661519,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit si",,86.8764660403644,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie",,86.9822607445485,
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie",,86.8325606183016,0.204102
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie i",,87.0027327188123,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ih",,87.3663714941167,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihr",,87.6603095573645,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre",,88.05818403742599,
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre",,87.628938909394,0.271845
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre K",,87.6520832910395,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Ki",,87.55393787328491,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kin",,87.85034245946,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kind",,88.13244957394708,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinde",,88.0498090087364,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder",,88.270892383904,
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder",,88.1333143683498,0.572437
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder b",,88.0866200653445,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder be",,88.3370321236842,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder bee",,88.3275906768592,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beei",,88.79653451343029,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beein",,89.1446028981773,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeind",,89.3493775923312,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindr",,89.3641823803431,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindru",,89.5374625026458,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindruc",,89.39366218612949,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindruck",,89.6532952979228,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucke",,89.6657944208383,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken",,90.00077500667369,
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken",,89.66788427104919,1.109378
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken k",,89.99062275627291,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken ka",,90.178924058211,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken kan",,90.38091859787791,
key_pressed,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken kann",,90.3790133760486,
word_finished,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken kann.",,89.7917264677161,0.44906
sentence_finished,4,normal,"in die Welt auszuziehen und etwas zu werden, womit sie ihre Kinder beeindrucken kann.",8.248672000000001,88.5365403235717,
key_pressed,4,normal,D,,87.4561824451177,
key_pressed,4,normal,De,,87.3687875526521,
key_pressed,4,normal,Den,,87.7714314204759,
key_pressed,4,normal,Denn,,87.8086247180762,
key_pressed,4,normal,Denns,,87.9013513804689,
key_pressed,4,normal,Dennsc,,88.236550221068,
word_finished,4,normal,Dennsc,,88.1762033958433,0.493404
key_pressed,4,normal,Dennsc h,,88.38734981175541,
key_pressed,4,normal,Dennsc hl,,88.6257695808939,
key_pressed,4,normal,Dennsc hli,,88.7683142770307,
key_pressed,4,normal,Dennsc hlie,,89.0993185294309,
key_pressed,4,normal,Dennsc hließ,,89.09451657227221,
key_pressed,4,normal,Dennsc hlie,,87.72706283106109,
key_pressed,4,normal,Dennsc hli,,86.7775946035906,
key_pressed,4,normal,Dennsc hl,,85.7902749081154,
key_pressed,4,normal,Dennsc h,,84.8233325289554,
key_pressed,4,normal,Dennsc,,83.867821387871,
key_pressed,4,normal,Dennsc,,83.38665527479979,
key_pressed,4,normal,Denns,,82.4155698273547,
key_pressed,4,normal,Denn,,80.8922510457703,
word_finished,4,normal,Denn,,80.38382805048059,1.8906330000000002
key_pressed,4,normal,Denn s,,80.6616202576707,
key_pressed,4,normal,Denn sc,,80.9294845403511,
key_pressed,4,normal,Denn sch,,81.13825242978001,
key_pressed,4,normal,Denn schl,,81.3587376771028,
key_pressed,4,normal,Denn schli,,81.5227075290568,
key_pressed,4,normal,Denn schlie,,81.88678314751391,
key_pressed,4,normal,Denn schließ,,81.886154265727,
key_pressed,4,normal,Denn schließe,,82.00317478208879,
key_pressed,4,normal,Denn schließel,,81.92741802881491,
key_pressed,4,normal,Denn schließeli,,82.0444193044138,
key_pressed,4,normal,Denn schließel,,80.6230434695954,
key_pressed,4,normal,Denn schließe,,79.79321304929842,
key_pressed,4,normal,Denn schließ,,78.918134919246,
key_pressed,4,normal,Denn schließl,,78.7759486259848,
key_pressed,4,normal,Denn schließli,,79.0650826362625,
key_pressed,4,normal,Denn schließlic,,79.3199285591844,
key_pressed,4,normal,Denn schließlich,,79.5253784814871,
word_finished,4,normal,Denn schließlich,,78.89380425379271,2.090992
key_pressed,4,normal,Denn schließlich i,,78.986433356752,
key_pressed,4,normal,Denn schließlich is,,79.31235752623891,
key_pressed,4,normal,Denn schließlich ist,,79.4487951975218,
word_finished,4,normal,Denn schließlich ist,,79.2436025864423,0.21318299999999998
key_pressed,4,normal,Denn schließlich ist s,,78.84506050612559,
key_pressed,4,normal,Denn schließlich ist si,,78.89603242033091,
key_pressed,4,normal,Denn schließlich ist sie,,78.9372152244983,
word_finished,4,normal,Denn schließlich ist sie,,78.6607068211347,0.371136
key_pressed,4,normal,Denn schließlich ist sie n,,78.8822386779337,
key_pressed,4,normal,Denn schließlich ist sie nu,,78.87430096868279,
key_pressed,4,normal,Denn schließlich ist sie nur,,79.1857344815496,
word_finished,4,normal,Denn schließlich ist sie nur,,78.9267430702925,0.287957
key_pressed,4,normal,Denn schließlich ist sie nur e,,79.15659682167609,
key_pressed,4,normal,Denn schließlich ist sie nur ei,,79.4272769333707,
key_pressed,4,normal,Denn schließlich ist sie nur ein,,79.7319025106048,
word_finished,4,normal,Denn schließlich ist sie nur ein,,79.4679817634021,0.188606
key_pressed,4,normal,Denn schließlich ist sie nur ein E,,79.6832331348623,
key_pressed,4,normal,Denn schließlich ist sie nur ein En,,78.2840641646968,
key_pressed,4,normal,Denn schließlich ist sie nur ein Ent,,78.39394014842651,
key_pressed,4,normal,Denn schließlich ist sie nur ein Ente,,78.5697957364785,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente,",,78.3413817172888,0.959939
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente,",,78.1131768734771,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, u",,77.9246616106811,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un",,77.9105232875957,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un",,77.79460757621091,0.20529499999999998
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un d",,78.14566077658941,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dw",,78.0825894310295,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwa",,78.21507267048229,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas",,78.41910938490349,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas",,78.2385659603142,0.423659
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas h",,78.42223936818841,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas ha",,78.64420208887309,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat",,78.6806177077796,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat",,78.4476106419135,0.29584
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat d",,78.5024910319437,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat di",,78.7295995000671,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die",,78.8294443564545,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die",,78.7307596997206,0.21314899999999998
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die s",,78.78728115660229,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die sc",,78.9189082036579,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die sch",,79.2339521970105,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die scho",,79.4203779017956,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon",,79.57428254627659,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon",,79.4367980511505,0.342771
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon z",,79.466534378501,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu",,79.5080293447204,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu",,79.4457896045613,0.15953499999999998
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu b",,79.4668688616307,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu bi",,79.6013675490602,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu bie",,79.850573688999,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu biet",,79.9363658081885,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu biete",,80.1114189130916,
key_pressed,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu bieten",,80.3769340284892,
word_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu bieten!",,79.71301876972291,0.651474
sentence_finished,4,normal,"Denn schließlich ist sie nur ein Ente, un dwas hat die schon zu bieten!",10.753302,79.1263194959796,
key_pressed,4,normal,D,,78.7559363832149,
key_pressed,4,normal,Da,,78.7395439422019,
word_finished,4,normal,Da,,78.5046958249696,0.26161999999999996
key_pressed,4,normal,Da w,,78.70867171624579,
key_pressed,4,normal,Da wä,,78.8561966824745,
key_pressed,4,normal,Da wär,,79.0034039620091,
key_pressed,4,normal,Da wäre,,79.18654808095191,
word_finished,4,normal,Da wäre,,79.1498106884645,0.263617
key_pressed,4,normal,Da wäre s,,79.16109063011541,
key_pressed,4,normal,Da wäre si,,79.3476587481441,
key_pressed,4,normal,Da wäre sie,,79.3934000541491,
word_finished,4,normal,Da wäre sie,,79.1040106732199,0.32847600000000005
key_pressed,4,normal,Da wäre sie d,,79.2139179536723,
key_pressed,4,normal,Da wäre sie do,,79.3971247961225,
key_pressed,4,normal,Da wäre sie doc,,79.537382484792,
key_pressed,4,normal,Da wäre sie doch,,79.7162621202994,
word_finished,4,normal,Da wäre sie doch,,79.5727137150965,0.29396700000000003
key_pressed,4,normal,Da wäre sie doch l,,79.73062086307671,
key_pressed,4,normal,Da wäre sie doch li,,79.9599772760717,
key_pressed,4,normal,Da wäre sie doch lie,,80.1713015934327,
key_pressed,4,normal,Da wäre sie doch lieb,,80.23543561085309,
key_pressed,4,normal,Da wäre sie doch liebe,,80.411737131686,
key_pressed,4,normal,Da wäre sie doch lieber,,80.5670897924673,
word_finished,4,normal,Da wäre sie doch lieber,,80.4418426756159,0.43183599999999994
key_pressed,4,normal,Da wäre sie doch lieber e,,80.4991233939295,
key_pressed,4,normal,Da wäre sie doch lieber ei,,80.76311505328908,
key_pressed,4,normal,Da wäre sie doch lieber ein,,81.0095695874139,
word_finished,4,normal,Da wäre sie doch lieber ein,,80.8140581132567,0.156468
key_pressed,4,normal,Da wäre sie doch lieber ein R,,80.76151848795979,
key_pressed,4,normal,Da wäre sie doch lieber ein Ra,,80.79136565816309,
key_pressed,4,normal,Da wäre sie doch lieber ein Rab,,80.8369471321457,
key_pressed,4,normal,Da wäre sie doch lieber ein Rabe,,80.9233088496817,
word_finished,4,normal,Da wäre sie doch lieber ein Rabe!,,79.8390427728014,0.871519
sentence_finished,4,normal,Da wäre sie doch lieber ein Rabe!,3.4652300000000005,79.4794310917873,
key_pressed,4,normal,O,,78.89428445761999,
key_pressed,4,normal,Od,,79.0313267270696,
key_pressed,4,normal,Ode,,79.02418045470701,
key_pressed,4,normal,Oder,,79.1906609699321,
word_finished,4,normal,Oder,,79.1305768608586,0.341896
key_pressed,4,normal,Oder e,,79.26177938778629,
key_pressed,4,normal,Oder ei,,79.47582253173991,
key_pressed,4,normal,Oder ein,,79.688736835603,
key_pressed,4,normal,Oder eine,,79.86712730656299,
word_finished,4,normal,Oder eine,,79.7337908820932,0.224715
key_pressed,4,normal,Oder eine K,,79.77599810275909,
key_pressed,4,normal,Oder eine Ka,,79.72936926600721,
key_pressed,4,normal,Oder eine Kat,,79.8736167061477,
key_pressed,4,normal,Oder eine Katz,,80.0992840895429,
key_pressed,4,normal,Oder eine Katze,,79.95656408161209,
word_finished,4,normal,Oder eine Katze!,,79.21402088169609,0.8801979999999999
sentence_finished,4,normal,Oder eine Katze!,2.018106,78.5127912553195,
key_pressed,4,normal,o,,78.23586096462279,
key_pressed,4,normal,od,,78.4464520317718,
key_pressed,4,normal,ode,,78.4420361759914,
key_pressed,4,normal,oder,,78.5896159243915,
word_finished,4,normal,oder,,78.55676693548641,0.294173
key_pressed,4,normal,oder E,,77.4713600492865,
key_pressed,4,normal,oder,,76.59720528592979,
key_pressed,4,normal,oder e,,76.8056288708702,
key_pressed,4,normal,oder eb,,76.7477246239901,
key_pressed,4,normal,oder ebe,,76.8946809945495,
key_pressed,4,normal,oder eben,,77.06206372827359,
word_finished,4,normal,oder eben,,76.9005678754358,0.773995
key_pressed,4,normal,oder eben e,,77.1235009803849,
key_pressed,4,normal,oder eben ei,,77.2527918973699,
key_pressed,4,normal,oder eben ein,,77.39110047868671,
word_finished,4,normal,oder eben ein,,77.3469429829332,0.18898399999999999
key_pressed,4,normal,oder eben ein P,,77.36161928542991,
key_pressed,4,normal,oder eben ein Pi,,77.25068750292509,
key_pressed,4,normal,oder eben ein Pin,,77.4072929210655,
key_pressed,4,normal,oder eben ein Ping,,77.27600586084371,
key_pressed,4,normal,oder eben ein Pingu,,76.88305190373909,
key_pressed,4,normal,oder eben ein Pingui,,77.0660368381662,
key_pressed,4,normal,oder eben ein Pinguin,,76.9682969470001,
word_finished,4,normal,oder eben ein Pinguin!,,75.0235288845068,2.279407
test_finished,4,normal,oder eben ein Pinguin!,4.624532,74.71423812364971,
key_pressed,1,auto_complete,W,,82758.62068965517,
key_pressed,1,auto_complete,Wä,,59.99625023436035,
word_finished,1,auto_complete,Wäre,,22.061297314588586,2.175529
key_pressed,1,auto_complete,Wäre e,,25.252620906392327,
key_pressed,1,auto_complete,Wäre ei,,28.853737200161586,
word_finished,1,auto_complete,Wäre ein,,20.042294012340804,1.8151389999999998
key_pressed,1,auto_complete,Wäre ein P,,21.468359774823746,
key_pressed,1,auto_complete,Wäre ein Pi,,22.879596336129232,
word_finished,1,auto_complete,Wäre ein Pinguin,,31.155865935567075,0.920573
key_pressed,1,auto_complete,Wäre ein Pinguin v,,28.12782157210145,
key_pressed,1,auto_complete,Wäre ein Pinguin vi,,28.95264267507942,
word_finished,1,auto_complete,Wäre ein Pinguin vielleicht,,39.17199115583489,0.952822
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht d,,37.654524755967294,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht di,,38.27389634398417,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die,,39.217219457986545,
word_finished,1,auto_complete,Wäre ein Pinguin vielleicht die,,38.101684694212224,0.536374
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die B,,37.43538635602724,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die,,32.71581227909254,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die b,,32.26046794576861,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die be,,33.0419156639284,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die bes,,31.52248065110735,
word_finished,1,auto_complete,Wäre ein Pinguin vielleicht die bessere,,31.69808013740807,3.8959639999999998
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die bessere E,,31.438521185858026,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die bessere En,,31.977771895446896,
key_pressed,1,auto_complete,Wäre ein Pinguin vielleicht die bessere Ent,,32.163588065570266,
word_finished,1,auto_complete,Wäre ein Pinguin vielleicht die bessere Ente?,,30.07910210186301,1.8006209999999998
sentence_finished,1,auto_complete,Wäre ein Pinguin vielleicht die bessere Ente?,15.59965,29.23116085337297,
key_pressed,1,auto_complete,A,,29.10783913291479,
key_pressed,1,auto_complete,Al,,29.3826934833532,
key_pressed,1,auto_complete,Als,,29.84306369862436,
word_finished,1,auto_complete,Als,,28.782412682233034,1.015644
key_pressed,1,auto_complete,Als i,,28.315623240632068,
key_pressed,1,auto_complete,Als ih,,28.50533281743837,
key_pressed,1,auto_complete,Als ihr,,28.801284013607308,
word_finished,1,auto_complete,Als ihr,,27.909757393905263,1.118786
key_pressed,1,auto_complete,Als ihr M,,27.428185518354866,
key_pressed,1,auto_complete,Als ihr Ma,,27.678071536382674,
word_finished,1,auto_complete,Als ihr Mann,,27.513531904925646,1.247375
key_pressed,1,auto_complete,Als ihr Mann f,,26.924092740495343,
key_pressed,1,auto_complete,Als ihr Mann fü,,26.776937666234573,
key_pressed,1,auto_complete,Als ihr Mann für,,27.170393931199502,
word_finished,1,auto_complete,Als ihr Mann für,,26.918397669183445,0.896185
key_pressed,1,auto_complete,Als ihr Mann für s,,27.05549928387475,
key_pressed,1,auto_complete,Als ihr Mann für si,,27.29189362529594,
word_finished,1,auto_complete,Als ihr Mann für sie,,27.009204511820922,0.928074
key_pressed,1,auto_complete,Als ihr Mann für sie d,,26.743321129059254,
key_pressed,1,auto_complete,Als ihr Mann für sie da,,26.975485666122083,
word_finished,1,auto_complete,Als ihr Mann für sie da,,25.885664330344216,1.281251
word_finished,1,auto_complete,Als ihr Mann für sie da,,25.48017039863954,
word_finished,1,auto_complete,Als ihr Mann für sie da,,24.01342092943302,
key_pressed,1,auto_complete,Als ihr Mann für sie das,,24.030600651187118,
word_finished,1,auto_complete,Als ihr Mann für sie das,,23.78349260797575,0.295707
key_pressed,1,auto_complete,Als ihr Mann für sie das B,,23.33117564654341,
key_pressed,1,auto_complete,Als ihr Mann für sie das Br,,23.537877265130053,
word_finished,1,auto_complete,Als ihr Mann für sie das Brüten,,24.654763199152498,0.832132
key_pressed,1,auto_complete,Als ihr Mann für sie das Brüten ü,,24.3558333981078,
key_pressed,1,auto_complete,Als ihr Mann für sie das Brüten üb,,24.528679073083865,
key_pressed,1,auto_complete,Als ihr Mann für sie das Brüten übe,,24.820829339122852,
key_pressed,1,auto_complete,Als ihr Mann für sie das Brüten über,,25.083813945240287,
word_finished,1,auto_complete,Als ihr Mann für sie das Brüten übernimmt,,26.18843433263731,1.459107
key_pressed,1,auto_complete,Als ihr Mann für sie das Brüten übernimmt,,25.708516600739003,
word_finished,1,auto_complete,"Als ihr Mann für sie das Brüten übernimmt,",,25.346685599623807,0.479742
word_finished,1,auto_complete,"Als ihr Mann für sie das Brüten übernimmt,",,25.198830144310552,
key_pressed,1,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, b",,25.27141893391827,
